2 , 8.86 , 8.0 , 10 , 22
2 , 8.56 , 8.0 , 8 , 18
2 , 8.42 , 8.0 , 8 , 16
2 , 8.2 , 8.0 , 6 , 16
2 , 8.1 , 8.0 , 6 , 16
2 , 7.9 , 8.0 , 6 , 14
2 , 7.8 , 8.0 , 6 , 14
2 , 7.72 , 8.0 , 6 , 14
2 , 7.66 , 8.0 , 6 , 14
2 , 7.62 , 8.0 , 10 , 12
2 , 7.54 , 8.0 , 8 , 12
2 , 7.4 , 8.0 , 8 , 12
2 , 7.4 , 8.0 , 8 , 12
2 , 7.38 , 8.0 , 8 , 12
2 , 7.38 , 8.0 , 8 , 12
2 , 7.26 , 8.0 , 8 , 12
2 , 7.16 , 8.0 , 8 , 12
2 , 7.12 , 8.0 , 8 , 12
2 , 7.06 , 8.0 , 8 , 10
2 , 7.02 , 8.0 , 8 , 10
2 , 6.96 , 8.0 , 8 , 10
2 , 6.94 , 8.0 , 8 , 10
2 , 6.88 , 7.0 , 8 , 10
2 , 6.8 , 6.0 , 8 , 10
2 , 6.74 , 6.0 , 8 , 10
2 , 6.68 , 6.0 , 8 , 10
2 , 6.58 , 6.0 , 8 , 10
2 , 6.52 , 6.0 , 8 , 10
2 , 6.48 , 6.0 , 8 , 10
2 , 6.4 , 6.0 , 8 , 10
2 , 6.38 , 6.0 , 8 , 10
2 , 6.3 , 6.0 , 6 , 10
2 , 6.26 , 6.0 , 8 , 10
2 , 6.24 , 6.0 , 8 , 10
2 , 6.18 , 6.0 , 8 , 10
2 , 6.12 , 6.0 , 8 , 8
2 , 6.12 , 6.0 , 8 , 8
2 , 6.08 , 6.0 , 8 , 8
2 , 6.08 , 6.0 , 8 , 8
2 , 6.06 , 6.0 , 6 , 8
2 , 6.04 , 6.0 , 6 , 8
2 , 6.04 , 6.0 , 6 , 8
2 , 6.04 , 6.0 , 6 , 8
2 , 6.02 , 6.0 , 6 , 8
2 , 6.0 , 6.0 , 6 , 8
2 , 5.94 , 6.0 , 6 , 8
2 , 5.92 , 6.0 , 6 , 8
2 , 5.9 , 6.0 , 6 , 8
2 , 5.88 , 6.0 , 6 , 8
2 , 5.84 , 6.0 , 6 , 8
2 , 5.84 , 6.0 , 6 , 8
2 , 5.8 , 6.0 , 6 , 8
2 , 5.76 , 6.0 , 6 , 8
2 , 5.72 , 6.0 , 6 , 8
2 , 5.72 , 6.0 , 6 , 8
2 , 5.7 , 6.0 , 6 , 8
2 , 5.7 , 6.0 , 6 , 8
2 , 5.68 , 6.0 , 6 , 8
2 , 5.68 , 6.0 , 6 , 8
2 , 5.62 , 6.0 , 6 , 8
2 , 5.6 , 6.0 , 6 , 8
2 , 5.58 , 6.0 , 6 , 8
2 , 5.54 , 6.0 , 6 , 8
2 , 5.44 , 6.0 , 6 , 8
2 , 5.34 , 6.0 , 6 , 8
2 , 5.34 , 6.0 , 6 , 8
2 , 5.32 , 6.0 , 6 , 8
2 , 5.32 , 6.0 , 6 , 8
2 , 5.24 , 6.0 , 6 , 8
2 , 5.22 , 6.0 , 6 , 8
2 , 5.2 , 6.0 , 6 , 8
2 , 5.16 , 6.0 , 6 , 8
2 , 5.12 , 6.0 , 6 , 8
2 , 5.08 , 6.0 , 6 , 8
2 , 5.06 , 6.0 , 6 , 8
2 , 5.0 , 6.0 , 6 , 8
2 , 5.0 , 6.0 , 6 , 8
2 , 5.0 , 6.0 , 6 , 8
2 , 5.0 , 6.0 , 6 , 8
2 , 4.98 , 6.0 , 6 , 8
2 , 4.98 , 6.0 , 6 , 8
2 , 4.94 , 6.0 , 6 , 6
2 , 4.94 , 6.0 , 6 , 6
2 , 4.94 , 6.0 , 6 , 6
