0 , 9.54 , 10.0 , 8 , 18
0 , 9.32 , 8.0 , 8 , 18
0 , 9.16 , 8.0 , 8 , 16
0 , 9.04 , 8.0 , 8 , 16
0 , 8.98 , 8.0 , 8 , 16
0 , 8.84 , 8.0 , 6 , 16
0 , 8.74 , 8.0 , 6 , 14
0 , 8.52 , 8.0 , 6 , 14
0 , 8.48 , 8.0 , 6 , 14
0 , 8.34 , 8.0 , 6 , 14
0 , 8.2 , 8.0 , 6 , 14
0 , 7.98 , 8.0 , 6 , 14
0 , 7.84 , 8.0 , 6 , 14
0 , 7.68 , 8.0 , 8 , 14
0 , 7.58 , 8.0 , 8 , 12
0 , 7.5 , 8.0 , 8 , 12
0 , 7.46 , 8.0 , 8 , 12
0 , 7.3 , 8.0 , 8 , 12
0 , 7.24 , 8.0 , 8 , 12
0 , 7.16 , 8.0 , 8 , 12
0 , 7.12 , 8.0 , 8 , 12
0 , 7.06 , 8.0 , 8 , 12
0 , 6.98 , 8.0 , 8 , 12
0 , 6.94 , 8.0 , 8 , 10
0 , 6.9 , 8.0 , 8 , 10
0 , 6.82 , 8.0 , 8 , 10
0 , 6.8 , 8.0 , 8 , 10
0 , 6.72 , 7.0 , 8 , 10
0 , 6.72 , 7.0 , 8 , 10
0 , 6.68 , 6.0 , 8 , 10
0 , 6.62 , 6.0 , 8 , 10
0 , 6.62 , 6.0 , 8 , 10
0 , 6.58 , 6.0 , 8 , 10
0 , 6.48 , 6.0 , 8 , 10
0 , 6.42 , 6.0 , 8 , 10
0 , 6.34 , 6.0 , 8 , 10
0 , 6.3 , 6.0 , 6 , 10
0 , 6.3 , 6.0 , 6 , 10
0 , 6.26 , 6.0 , 6 , 10
0 , 6.16 , 6.0 , 6 , 10
0 , 6.1 , 6.0 , 6 , 10
0 , 6.0 , 6.0 , 6 , 8
0 , 6.0 , 6.0 , 6 , 8
0 , 5.96 , 6.0 , 6 , 8
0 , 5.94 , 6.0 , 6 , 8
0 , 5.92 , 6.0 , 6 , 8
0 , 5.88 , 6.0 , 6 , 8
0 , 5.86 , 6.0 , 6 , 8
0 , 5.82 , 6.0 , 6 , 8
0 , 5.74 , 6.0 , 6 , 8
0 , 5.72 , 6.0 , 6 , 8
0 , 5.72 , 6.0 , 6 , 8
0 , 5.72 , 6.0 , 6 , 8
0 , 5.68 , 6.0 , 6 , 8
0 , 5.62 , 6.0 , 6 , 8
0 , 5.62 , 6.0 , 6 , 8
0 , 5.56 , 6.0 , 6 , 8
0 , 5.56 , 6.0 , 6 , 8
0 , 5.5 , 6.0 , 6 , 8
0 , 5.46 , 6.0 , 6 , 8
0 , 5.4 , 6.0 , 6 , 8
0 , 5.4 , 6.0 , 6 , 8
0 , 5.38 , 6.0 , 6 , 8
0 , 5.34 , 6.0 , 6 , 8
0 , 5.3 , 6.0 , 6 , 8
0 , 5.24 , 6.0 , 6 , 8
0 , 5.22 , 6.0 , 6 , 8
0 , 5.18 , 6.0 , 6 , 8
0 , 5.16 , 6.0 , 6 , 8
0 , 5.14 , 6.0 , 6 , 8
0 , 5.1 , 6.0 , 6 , 8
0 , 5.08 , 6.0 , 6 , 8
